p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
7.847599703514559e+34,0.0,2.0,2,1.322022857258869,14.021929224367014,0.1392241433350785,1.080749954533926,0.06282985911161564,800.7594181323526,1.0,True,False
1.3738237958832723e+35,0.0,2.0,2,1.6308657848802683,13.443647527142689,0.1791366569090645,0.9890862848839115,0.05507624395924321,199.04475162479753,1.0,True,False
1.5599240300749914e+35,0.0,2.0,2,1.697736224089792,13.28508958044389,0.18870746864765858,0.9310088358314423,0.0545659560288129,152.01451729387966,1.0,True,False
1.2099254744119544e+35,0.0,2.0,2,1.5621652192205198,13.511266225504873,0.17073174291059845,0.9710619149152815,0.05871187206198335,269.8132667056436,1.0,True,False
1.289272821396803e+35,0.0,2.0,2,1.5967385771740672,13.479245636396868,0.17492488266925602,0.9997224431362961,0.0559241323076582,227.64076638353822,1.0,True,False
1.135461501503597e+35,0.0,2.0,2,1.5273794624382024,13.635436930689346,0.16540980464022553,1.0303799172697508,0.05742894885599624,309.1956424196809,1.0,True,False
2.011167655419456e+35,0.0,2.0,2,1.824874411308941,13.062346584312053,0.2062980579889678,1.0104962937332802,0.045899801758425306,81.89244773583845,1.0,True,False
1.8873918221350917e+35,0.0,2.0,2,1.7941575480793253,13.096579045356714,0.20229542867737857,0.9961636821145851,0.04760804704612404,93.68256267311814,1.0,True,False
1.771233681420492e+35,0.0,2.0,2,1.7627176928777213,13.208642196643208,0.19706429716011428,1.0296695951564243,0.04785725356582553,107.35363863899713,1.0,True,False
1.4639196536310168e+35,0.0,2.0,2,1.6645517284409408,13.382388847976774,0.18367371584167316,0.9694660665648189,0.05451159258953208,173.84513860026547,1.0,True,False
1.6622244079925e+35,0.0,2.0,2,1.7306147254416182,13.254277643273824,0.19280917306064307,1.0285299110224635,0.04914848335939391,122.9646850520726,1.0,True,False
2.283603445798044e+35,0.0,2.0,2,1.8839638196820612,12.902416374663835,0.2156179269637445,1.0000616575087662,0.043583704792774416,62.34599408518818,1.0,True,False
2.7629899825260174e+35,0.0,2.0,2,1.9649028910143929,12.70595712465363,0.2283584397868832,1.0441946254397796,0.038730808335555936,41.57956738902193,1.0,True,False
3.1372687541983892e+35,0.0,2.0,2,2.012387375986398,12.623357662457227,0.23540737133474982,1.073356237943288,0.03612680337772117,33.31485959078997,1.0,True,False
2.433362979605363e+35,0.0,2.0,2,1.9122282168021703,12.867793993558967,0.2194416114762263,1.0282988457623496,0.04159558326251363,54.49554999901908,1.0,True,False
2.944187857515554e+35,0.0,2.0,2,1.9893277984169848,12.670384668014206,0.23184616271899186,1.0884404933944447,0.036596755719840446,36.42099167505459,1.0,True,False
3.3430119654032695e+35,0.0,2.0,2,2.034571601427425,12.502606177734547,0.24030111605176038,1.0079803700737788,0.03660406741450264,30.45503817839439,1.0,True,False
2.5929437974046777e+35,0.0,2.0,2,1.9394434035303094,12.827477153988085,0.22326426756313086,1.059916914469707,0.03959367771357407,47.581537996126364,1.0,True,False
