p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
1.1188722115874176e+35,0.0,0.5,2,1.5192196540757061,13.630473329714986,0.16458603915868641,1.0002901820595416,0.059254931213801425,327.0907555374224,1.0,True,False
3.363793045056323e+35,0.0,0.5,2,2.0366379027167714,12.482951237803125,0.24092391336466087,1.0867689673156198,0.03443517961597443,28.282093208835107,1.0,True,False
2.8743297195907065e+35,0.0,0.5,2,1.980143368857377,12.666376853959154,0.23084878417923993,1.0184191848219275,0.03881518330785735,39.470481515877005,1.0,True,False
1.5323778072388359e+35,0.0,0.5,2,1.6886359800831285,13.28228724934072,0.18773555519220325,0.9862216200217327,0.05247150039872978,150.00286951550575,1.0,True,False
2.0987041413662616e+35,0.0,0.5,2,1.8449891234142242,13.022176026449616,0.20921538100072307,0.9759521657307861,0.04628724139926578,76.98426921140732,1.0,True,False
1.7933230746828344e+35,0.0,0.5,2,1.7688700829942228,13.195390125522536,0.19795070961040925,0.9933570632959318,0.04902230847471945,107.52691470823459,1.0,True,False
1e+33,0.0,1.0,0,0.396267602623126,43.607502468826,0.013418708369055714,1.8538703038632354,0.016577471216741177,25402324.024311174,1.0,True,False
1.369573568249363e+33,0.0,1.0,0,0.39526029278326613,40.4290822181867,0.014436857390729826,1.85801403898861,0.016277773499862085,17303757.083428804,1.0,True,False
1.1702878142787719e+33,0.0,1.0,0,0.3958038625313591,42.00130631941098,0.013915556886474965,1.8561526418374568,0.016405099571503923,20959680.416049443,1.0,True,False
2.5689526380431826e+33,0.0,1.0,0,0.39223902537263367,34.79515580411763,0.016646210284815607,1.8683076951801452,0.015515291855389786,8092669.555420115,1.0,True,False
1.8757317588473234e+33,0.0,1.0,0,0.3939239214373751,37.52669679093396,0.015500845134340222,1.8634267120884234,0.015863434993474607,11817594.59874179,1.0,True,False
3.518369631148474e+33,0.0,1.0,0,0.3901863346932703,32.240945175463445,0.017870950468768305,1.8730285302524388,0.015196541180024108,5557957.692581074,1.0,True,False
7.723335093530239e+33,0.0,1.0,0,0.4315377683729714,23.474319140357544,0.027146207703933847,1.8497480221176485,0.01830315188595353,827730.171965524,1.0,True,False
3.0064139677612413e+33,0.0,1.0,0,0.3912598445655992,33.46268385140569,0.017265846229013827,1.869910639736334,0.015428900982060819,6703542.840292186,1.0,True,False
