p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
1.8077686769634454e+35,0.0,0.5,2,1.7728605915128692,13.18750185643124,0.19851595324234705,0.9925233494079183,0.04888395739662538,105.70560844441358,1.0,True,False
1.2833151855576539e+35,0.0,0.5,2,1.5941625927439735,13.466119398571848,0.17481291481300612,0.9627776236598432,0.05775216388641795,235.83563655346137,1.0,True,False
6.81292069057965e+34,0.0,0.5,2,1.2439009856665997,14.184050520082089,0.12949974209270215,1.1317125383804822,0.06256129078950717,1145.16989946396,1.0,True,False
3.6168736144081907e+34,0.0,0.5,2,0.9161074798806694,15.078199403693429,0.08971814956482424,1.3336500462013048,0.058196890894966116,6674.319400954922,1.0,True,False
8.413951416452034e+34,0.0,0.5,2,1.3608326298559983,13.88034021515333,0.14477313004791373,1.045306208168958,0.06321666803239462,662.6749013579665,1.0,True,False
1.5848931924611239e+35,0.0,0.5,2,1.7061359663978344,13.265119628241207,0.18992661513568052,0.9860294754800422,0.05179247458729593,139.71603776956917,1.0,True,False
2.0619860095022317e+35,0.0,0.5,2,1.836672959679193,13.032120200031954,0.20811343436598262,0.9709361861501944,0.04679886204573538,79.91778768218113,1.0,True,False
1.039122303835167e+35,0.0,0.5,2,1.4783861927179225,13.671697805465806,0.15967936927015025,1.0247100193895673,0.0595573724637174,382.4725117225585,1.0,True,False
2.351952635070971e+35,0.0,0.5,2,1.8971324374928762,12.868564005723554,0.21769623783012038,0.9626480006330431,0.0442268683945225,60.30319341984517,1.0,True,False
1.692666615037873e+35,0.0,0.5,2,1.7398315873143793,13.229888399399433,0.19419336693772632,0.9884144893737715,0.050368690389875743,121.58988338435537,1.0,True,False
2.511886431509572e+35,0.0,0.5,2,1.9259709521099397,12.83275312899735,0.22162219612602904,0.9938411052028996,0.04208331400252512,52.47499463974615,1.0,True,False
1.9306977288832457e+35,0.0,0.5,2,1.8051566736584341,13.067634916080403,0.2039864263638072,0.9552480527874047,0.04864440113329213,91.81956986092388,1.0,True,False
2.202201949987369e+35,0.0,0.5,2,1.8673460602634004,12.989981863562148,0.21227537950584247,0.9894180050508546,0.04490961644630769,69.46242757481802,1.0,True,False
2.6826957952797384e+35,0.0,0.5,2,1.9532309166660757,12.790052664347197,0.22550938373149138,1.0282824033180453,0.0399540466478399,45.671620634801556,1.0,True,False
2.8651202696637702e+35,0.0,0.5,2,1.9788725124900073,12.66810291787925,0.2306691917926395,1.0162158208415966,0.03892612262043015,39.73762595423735,1.0,True,False
3.0599496872072085e+35,0.0,0.5,2,2.0034414409476686,12.631299949248078,0.23421352240027307,1.0657005113258742,0.036630048565629306,34.64865712726318,1.0,True,False
3.268027589410112e+35,0.0,0.5,2,2.026810981491876,12.582269090974634,0.23786888709681506,1.115729717476453,0.034425485865456934,30.137041490247995,1.0,True,False
3.490254878959593e+35,0.0,0.5,2,2.0489255325974765,12.461992039053477,0.24278512004257727,1.1212269079682575,0.033147442795319934,26.196811861616432,1.0,True,False
1.2349991726875902e+33,0.0,1.0,0,0.3956269274275842,41.4366945969437,0.014098863299103254,1.856396840178367,0.01640058572655512,19626714.321885634,1.0,True,False
1.5252229565390322e+33,0.0,1.0,0,0.3948409244147436,39.41256707451102,0.014793495302160823,1.8598568985941317,0.016135432424660832,15182222.753141703,1.0,True,False
1.8836490894897945e+33,0.0,1.0,0,0.3939037018032246,37.44530766760445,0.015533739575651014,1.862572735347085,0.01595012847618482,11756900.075330967,1.0,True,False
1e+33,0.0,1.0,0,0.396267602623126,43.607502468826,0.013418708369055714,1.8538703038632354,0.016577471216741177,25402324.024311174,1.0,True,False
